TRAVEL_ID,recommend_result_place
a_a002940,"['여의도한강공원', '서울랜드', '여의도공원', '국립현대미술관 과천관', '아쿠아플라넷63', '63스퀘어', '여의도공원 문화의마당', '한강', '서울세계불꽃축제', '서울대공원 어린이동물원']"
a_a000667,"['탄도항', '시화나래조력공원', '유리섬박물관', '방아머리해수욕장', '동춘서커스 상설공연장', '화랑유원지', '바다향기수목원', '대부바다향기테마파크']"
a_a001406,"['남산서울타워', '남산', '남산공원 N서울타워', '종묘', '천주교서울대교구 주교좌 명동대성당', '명동거리']"
a_a002061,"['망원한강공원', '망원시장', '망리단길']"
a_a002408,"['고양어린이박물관', '중남미문화원', '창릉천', '아쿠아필드 고양', '행주산성역사공원', '서삼릉', '스타필드 고양', '화정역광장', '원당시장']"
a_a000412,['광장시장']
a_a012171,"['탄도항', '시화나래조력공원', '방아머리해수욕장', '유리섬박물관', '동춘서커스 상설공연장', '화랑유원지', '바다향기수목원', '대부바다향기테마파크']"
a_a007007,"['화담숲', '곤지암리조트 곤지암루지360', '곤지암루지360', '곤지암리조트 스파라스파']"
a_a005766,['아침고요수목원']
a_a010254,['시흥갯골생태공원']
a_a017820,"['노들섬', '이촌한강공원', '노량진컵밥거리', '노량진수산물도매시장']"
a_a004528,"['송도센트럴파크 웨스트보트하우스', '송도센트럴파크 이스트보트하우스', '쉐라톤그랜드 인천호텔 6층 수영장', '송도센트럴파크', '센트럴공원수상택시', '솔찬공원', '미추홀공원', '인천도시역사관', '송도한옥마을', '송도달빛축제공원']"
a_a002714,"['광교호수공원', '원천호수', '신대호수', '아쿠아플라넷 광교']"
a_a004168,"['경복궁', '광화문광장', '덕수궁', '종묘', '남산공원 N서울타워', '세종문화회관', '국립현대미술관 덕수궁관', '국립중앙박물관', '청와대 본관', '남산']"
b_b007529,"['양양팜서프', '낙산사', '설악해변', '물치해변', '정암해변', '낙산해변', '죽도해변', '남애항 스카이워크전망대', '남애3리해변', '죽도정']"
b_b004370,"['강문해변', '경포해수욕장', '커피커퍼박물관', '경포도립공원', '세인트존스호텔']"
b_b008359,"['양양팜서프', '낙산사', '설악해변', '물치해변', '정암해변', '낙산해변', '설악산국립공원', '매바위인공폭포', '백담사', '물치활어회센타']"
b_b018625,"['경주월드', '석굴암', '불국사', '월정교', '보문호', '교촌마을', '불국사박물관', '경주엑스포대공원', '경주월성', '경주솔거미술관']"
b_b017827,['강원도립화목원']
b_b007857,"['묵호항수변공원', '도째비골스카이밸리', '도째비골해랑전망대', '묵호등대전망대', '논골담길', '묵호시장', '묵호항활어센터', '삼척중앙시장']"
b_b004923,"['소이산 전망대', '노동당사', '철원역사문화공원']"
b_b013735,"['주왕산', '대전사']"
b_b003839,"['청라언덕', '주교좌계산대성당', '시인이상화고택', '서문시장', '김광석다시그리기길', '방천시장']"
b_b005439,"['롯데리조트속초 워터파크', '속초해수욕장', '외옹치 바다향기로', '외옹치해변', '청초호유원지', '엑스포타워', '청초호', '청호해수욕장', '속초항', '속초아이']"
b_b001096,"['삼척해상케이블카 장호역', '초곡용굴촛대바위길', '삼척해상케이블카 용화역', '맹방해수욕장', '용화해변', '장호해변', '장호항']"
b_b006664,"['황산공원', '서리단길']"
b_b008138,"['영금정', '동명항']"
b_b013792,['수성못']
b_b014149,"['워터하우스', '오시리아 해안산책로', '롯데월드 어드벤처 부산', '해동용궁사', '죽성드림세트장', '아난티코브', '스카이라인루지 부산']"
b_b001995,"['경주월드', '첨성대', '국립경주박물관', '보문호', '대릉원', '동궁과월지', '경주엑스포대공원', '경주핑크뮬리군락지', '경주역사유적지구', '쪽샘유적발굴관']"
b_b015915,"['속초해수욕장', '청초호유원지', '엑스포타워', '속초아이', '속초관광수산시장', '중앙시장입구삼거리', '갯배st 속초청년몰', '찐빵땟거리']"
b_b001161,"['광안리해수욕장', '오시리아 해안산책로', '워터하우스', '죽성드림세트장', '롯데월드 어드벤처 부산', '해동용궁사', '아난티코브', '스카이라인루지 부산']"
b_b004573,"['휘닉스평창 블루캐니언', '허브나라농원', '휘닉스평창 곤돌라', '흥정계곡', '휘닉스 평창', '효석달빛언덕', '이효석문학관', '봉평전통시장']"
b_b008280,"['소이산 전망대', '노동당사', '철원역사문화공원']"
b_b000118,['김유정문학촌']
b_b009785,"['김해민속박물관', '수로왕릉', '봉황대공원', '봉리단길']"
b_b018571,['롯데워터파크']
b_b003830,"['영일대해수욕장', '곤륜산 활공장', '환호공원 스페이스워크', '월포해수욕장', '이가리 닻전망대', '영일교', '영일대전망대', '오도리간이해수욕장', '환호공원', '호미곶']"
b_b005953,"['아르떼뮤지엄 강릉', '초당순두부마을', '경포호', '허균허난설헌기념공원', '허균허난설헌기념관', '강문해변', '경포해수욕장', '커피커퍼박물관', '경포도립공원', '세인트존스호텔']"
b_b011407,['레고랜드코리아리조트']
b_b007943,['통도사']
b_b004877,"['속초해수욕장', '청초호유원지', '엑스포타워', '속초아이']"
b_b001105,"['양양서프&카페', '서피비치', '하조대해수욕장', '하조대전망대', '하조대', '배니닭강정', '강릉중앙시장']"
b_b011244,"['진하해수욕장', '간절곶', '명선도']"
b_b000748,"['초곡용굴촛대바위길', '삼척해상케이블카 장호역', '삼척해상케이블카 용화역', '맹방해수욕장', '장호해변', '장호항', '용화해변']"
b_b014434,"['영월패러글라이딩', '한반도뗏목마을', '청령포 단종 유배지', '영월관광센터', '한반도지형', '한반도지형전망대', '별마로천문대', '봉래산산림욕장', '청령포 단종대왕유배지', '선돌관광지']"
b_b014509,"['남이섬', '제이드가든수목원', '남문']"
b_b007249,"['해운대해수욕장', '해운대리버크루즈', '수영만요트경기장', '그랜드조선 부산', '엑스더스카이', '청사포다릿돌전망대', '씨라이프 부산아쿠아리움', '센텀시티 스파랜드', '뮤지엄원', '뮤지엄다 매표소']"
b_b008443,"['진주성', '촉석루', '국립진주박물관', '진주중앙시장']"
b_b004632,"['포천아트밸리', '허브아일랜드', '호텔신북온천']"
b_b014469,"['경주동궁원 동궁식물원', '선덕여왕공원', '국립경주박물관', '경주버드파크', '대릉원', '경주역사유적지구', '첨성대', '동궁과월지', '경주동궁원', '경주핑크뮬리군락지']"
b_b003867,"['남이섬', '제이드가든수목원', '남문']"
b_b009969,"['경주월드', '국립경주박물관', '보문호', '첨성대', '대릉원', '경주역사유적지구', '동궁과월지', '경주핑크뮬리군락지', '경주엑스포대공원', '곤륜산 활공장']"
b_b016460,"['초량이바구길', '초량차이나타운', '국제시장']"
b_b001784,"['주문진해변', '소돌해변', '청초호', '청호해수욕장', '주문진방사제', '아들바위공원', '속초항', '아바이마을', '설악산소공원', '속초관광수산시장']"
b_b004649,"['경주월드', '보문호', '경주엑스포대공원', '경주솔거미술관', '캘리포니아비치']"
b_b004494,"['스파크랜드', '228기념중앙공원 청소년광장', '히든토이']"
b_b001467,"['양양서프&카페', '서피비치', '하조대해수욕장', '하조대전망대', '하조대']"
b_b018488,"['문경활공랜드 패러글라이딩', '문경새재도립공원', '황태마을', '문경새재오픈세트장', '가산수피아']"
b_b000191,"['해안도로', '정동진해변', '하슬라아트월드', '정동심곡 바다부채길', '정동진조각공원', '세계주류']"
b_b006171,"['영일대해수욕장', '곤륜산 활공장', '이가리 닻전망대', '월포해수욕장', '환호공원 스페이스워크', '영일대전망대', '영일교', '환호공원 포항시립미술관', '오도리간이해수욕장', '환호공원']"
b_b015455,['광안리해수욕장']
b_b012548,"['국립경주박물관', '동궁과월지', '나정고운모래해변', '송대말등대', '경주역사유적지구', '첨성대', '대릉원', '경주핑크뮬리군락지', '전촌용굴', '국립경주박물관 어린이박물관']"
b_b014175,"['해운대해수욕장', '그랜드조선 부산', '씨라이프 부산아쿠아리움', '청사포다릿돌전망대', '해운대블루라인', '엑스더스카이', '워터하우스', '오시리아 해안산책로', '해운대블루라인파크 미포정거장', '죽성드림세트장']"
b_b012543,"['해운대해수욕장', '그랜드조선 부산', '해운대블루라인', '씨라이프 부산아쿠아리움', '엑스더스카이', '청사포다릿돌전망대', '해운대블루라인파크 미포정거장', '해운대블루라인파크 청사포정거장', '청사포어항북방파제등대', '라이언 홀리데이 인 부산']"
b_b004653,"['오시리아 해안산책로', '죽성드림세트장', '롯데월드 어드벤처 부산', '워터하우스', '해동용궁사', '아난티코브', '스카이라인루지 부산']"
b_b010848,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '첨성대', '대릉원', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '대릉원돌담길', '경주석빙고', '천마총']"
b_b005029,"['광안리해수욕장', '해운대해수욕장', '그랜드조선 부산', '씨라이프 부산아쿠아리움', '청사포다릿돌전망대', '엑스더스카이', '해운대블루라인파크 미포정거장', '해운대블루라인', '청사포어항북방파제등대', '해운대블루라인파크 청사포정거장']"
b_b002527,"['해운대해수욕장', 'KT&G상상마당 부산', '수영만요트경기장', '해운대리버크루즈', '센텀시티 스파랜드', '삼보게임랜드', '그랜드조선 부산', '뮤지엄원', '씨라이프 부산아쿠아리움', '뮤지엄다 매표소']"
b_b004953,"['곤륜산 활공장', '영일대해수욕장', '이가리 닻전망대', '월포해수욕장', '환호공원 스페이스워크', '영일교', '영일대전망대', '오도리간이해수욕장', '환호공원', '영일대해상누각']"
b_b006305,"['국립경주박물관', '동궁과월지', '첨성대', '경주루지월드', '경주역사유적지구', '경주핑크뮬리군락지', '월정교', '국립경주박물관 어린이박물관', '렛미체인지 셀프포토스튜디오', '보문정']"
b_b011846,"['대장경테마파크', '해인사']"
b_b005082,"['해운대해수욕장', '그랜드조선 부산', '씨라이프 부산아쿠아리움', '청사포다릿돌전망대', '해운대블루라인파크 미포정거장', '엑스더스카이', '해운대블루라인', '해운대블루라인파크 청사포정거장', '청사포어항북방파제등대', '라이언 홀리데이 인 부산']"
b_b006481,"['강문해변', '경포해수욕장', '커피커퍼박물관', '경포도립공원', '세인트존스호텔', '배니닭강정', '강릉중앙시장', '강릉월화거리']"
b_b004361,"['국립경주박물관', '동궁과월지', '경주루지월드', '경주월드', '경주역사유적지구', '석굴암', '불국사', '첨성대', '월정교', '경주핑크뮬리군락지']"
b_b011737,"['대왕암공원', '일산해수욕장', '대왕암공원 출렁다리', '요트탈래', '대왕암']"
b_b003748,"['태화강국가정원', '태화강국가정원 십리대숲', '진하해수욕장', '간절곶', '명선도', '장생포고래문화마을', '장생포고래박물관']"
b_b001263,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '석굴암', '경주월드', '대릉원', '첨성대', '월정교', '불국사', '교촌마을']"
b_b006780,"['경상남도수목원', '남가람 공원', '진주남강유등축제']"
b_b009932,"['국립경주박물관', '동궁과월지', '첨성대', '경주역사유적지구', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '경주석빙고']"
b_b007962,
b_b006917,"['설악산국립공원 흘림골코스', '오색약수', '설악산 대청봉', '속초해수욕장', '청초호유원지', '영금정', '흘림골탐방지원센터', '설악산', '엑스포타워', '동명항']"
b_b009937,"['태화강국가정원', '태화강국가정원 십리대숲']"
b_b003652,"['경주월드', '경주엑스포대공원', '보문호', '캘리포니아비치', '경주솔거미술관']"
b_b002940,"['대릉원', '대릉원돌담길', '황리단길', '천마총']"
b_b004391,['레고랜드코리아리조트']
b_b002914,"['초곡용굴촛대바위길', '삼척해상케이블카 장호역', '맹방해수욕장', '장호해변', '장호항', '삼척해상케이블카 용화역', '용화해변']"
b_b001647,"['곤륜산 활공장', '영일대해수욕장', '경주루지월드', '렛미체인지 셀프포토스튜디오', '환호공원 스페이스워크', '월포해수욕장', '이가리 닻전망대', '영일교', '석굴암', '불국사']"
b_b018550,['대구미술관']
b_b008532,"['천곡황금박쥐동굴', '한섬해변', '속초해수욕장', '청초호유원지', '엑스포타워', '설악산소공원', '설악케이블카', '배니닭강정', '강릉중앙시장', '신흥사']"
b_b011427,"['양양서프&카페', '남대천연어생태공원', '서피비치', '송이버섯마을', '하조대해수욕장', '하조대전망대', '하조대', '양양전통시장']"
b_b007700,"['국립경주박물관', '경주역사유적지구', '경주핑크뮬리군락지', '동궁과월지', '첨성대', '국립경주박물관 어린이박물관', '경주석빙고']"
b_b018674,
b_b010759,['봉하마을']
b_b006879,['다대포해수욕장']
b_b018532,"['태화강국가정원', '태화강국가정원 십리대숲', '장생포고래문화마을', '장생포고래박물관']"
b_b004446,"['아야진해수욕장', '성인대', '화암사', '봉포해변', '천진해변', '델피노 오션플레이', '설악산소공원', '설악케이블카', '천학정', '청간정']"
b_b000906,"['용평리조트 마운틴코스터', '알펜시아리조트 알파인코스터', '대관령양떼목장', '대관령삼양목장', '발왕산관광케이블카', '알펜시아리조트 오션700', '용평리조트 용평워터파크', '발왕산 모나파크']"
b_b018600,"['영일대해수욕장', '곤륜산 활공장', '이가리 닻전망대', '월포해수욕장', '환호공원 스페이스워크', '영일교', '영일대전망대', '오도리간이해수욕장', '환호공원', '환호공원 포항시립미술관']"
b_b008277,"['꿀벌나라테마공원', '칠곡보생태공원', '칠곡호국평화기념관']"
b_b016468,"['장미공원', '창원수목원', '용지공원 용지호수공원', '용지못', '창원컨벤션센터', '창원가로수길']"
b_b015456,"['남이섬', '제이드가든수목원', '남문']"
b_b001504,"['소금산출렁다리', '소금산그랜드밸리', '간현관광지', '뮤지엄산']"
b_b013618,"['소이산 전망대', '철원한탄강주상절리길 순담매표소', '철원한탄강 주상절리길', '철원한탄강 주상절리길 드르니매표소', '철원한탄강 주상절리길 순담매표소', '한탄강 은하수교', '한탄강은하수교', '노동당사', '철원역사문화공원']"
b_b011304,"['등대해수욕장', '속초등대']"
b_b014207,"['국립경주박물관', '동궁과월지', '첨성대', '경주역사유적지구', '대릉원', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '대릉원돌담길', '경주석빙고', '천마총']"
b_b001885,"['소양호유람선 매표소', '청평사']"
b_b009716,"['설악워터피아 스파밸리', '설악워터피아', '아야진해수욕장', '성인대', '화암사', '속초해수욕장', '청초호유원지', '봉포해변', '천진해변', '영랑호']"
b_b006961,"['양양팜서프', '설악해변', '낙산사', '물치해변', '정암해변', '낙산해변', '남대천연어생태공원', '송이버섯마을', '물치활어회센타', '양양전통시장']"
b_b004754,"['태종대 다누비열차', '태종대유원지', '태종대 전망대', '국립해양박물관']"
b_b002098,"['죽도해변', '남애항 스카이워크전망대', '아야진해수욕장', '남애3리해변', '죽도정', '휴휴암', '성인대', '송지호해수욕장', '델피노 오션플레이', '봉포해변']"
b_b000801,['광안리해수욕장']
b_b015301,['국립진주박물관']
b_b000138,"['곤륜산 활공장', '영일대해수욕장', '환호공원 스페이스워크', '월포해수욕장', '이가리 닻전망대', '영일대전망대', '영일교', '환호공원', '오도리간이해수욕장', '환호공원 포항시립미술관']"
b_b007256,"['황령산 봉수대', '황령산', '서면미술관', '놀이마루', '전포카페거리']"
b_b012435,"['국립경주박물관', '동궁과월지', '첨성대', '경주역사유적지구', '대릉원', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '대릉원돌담길', '경주석빙고', '천마총']"
b_b007519,['수로왕릉']
b_b005539,"['광안리해수욕장', 'F1963', '오브제후드']"
b_b004712,"['경주월드', '국립경주박물관', '첨성대', '보문호', '동궁과월지', '경주엑스포대공원', '경주역사유적지구', '경주핑크뮬리군락지', '캘리포니아비치', '국립경주박물관 어린이박물관']"
b_b005038,['김유정문학촌']
b_b008145,"['국립두타산자연휴양림', '오대산월정사 전나무숲길', '오대산국립공원 선재길코스', '켄싱턴호텔 평창 키즈월드', '오대산 월정사자연명상마을', '월정사', '상원사', '월정사 성보박물관', '왕조실록 의궤박물관']"
b_b006112,"['강문해변', '경포해수욕장', '커피커퍼박물관', '경포도립공원', '세인트존스호텔', '배니닭강정', '강릉중앙시장']"
c_c010968,"['김광석다시그리기길', '방천시장']"
b_b005994,"['정동진해변', '해안도로', '하슬라아트월드', '정동심곡 바다부채길', '정동진조각공원', '안목해변', '강릉네컷', '강릉카페거리']"
b_b010769,"['경상남도수목원', '남가람 공원', '진주남강유등축제']"
b_b004648,"['경포해수욕장', '강문해변', '커피커퍼박물관', '안목해변', '강릉네컷', '경포도립공원', '세인트존스호텔', '배니닭강정', '강릉중앙시장', '강릉카페거리']"
b_b011536,"['태화강국가정원', '태화강국가정원 십리대숲']"
b_b002312,"['통영삼도수군통제영', '동피랑전복마을', '디피랑', '동피랑벽화마을', '중앙활어시장']"
b_b006541,"['경주월드', '보문호', '경주엑스포대공원', '캘리포니아비치', '경주솔거미술관']"
b_b012411,"['소금산출렁다리', '소금산그랜드밸리', '간현관광지', '뮤지엄산']"
b_b002616,"['영금정', '속초해수욕장', '청초호유원지', '엑스포타워', '사천진해변', '동명항', '하평해변', '사천해변', '속초아이', '속초관광수산시장']"
b_b001305,"['국립경주박물관', '동궁과월지', '첨성대', '경주월드', '대릉원', '경주역사유적지구', '보문호', '경주핑크뮬리군락지', '석굴암', '불국사']"
b_b012011,"['삼악산', '애니메이션박물관', '춘천 삼악산 스카이워크']"
b_b000922,"['국립경주박물관', '경주역사유적지구', '경주루지월드', '동궁과월지', '석굴암', '경주핑크뮬리군락지', '불국사', '첨성대', '렛미체인지 셀프포토스튜디오', '보문정']"
b_b015908,"['해운대해수욕장', '송정해수욕장', '그랜드조선 부산', '청사포다릿돌전망대', '해운대블루라인', '씨라이프 부산아쿠아리움', '엑스더스카이', '해운대블루라인파크 미포정거장', '해운대블루라인파크 청사포정거장', '청사포어항북방파제등대']"
b_b014095,
b_b005119,"['김유정문학촌', '소양강스카이워크', '춘천역자전거', '공지천유원지', '공지천조각공원', '춘천역 경춘선', '소양강처녀상', '에티오피아 한국전참전기념관']"
b_b011151,"['꿀벌나라테마공원', '칠곡보생태공원', '칠곡호국평화기념관']"
b_b004825,"['강릉네컷', '안목해변', '강릉카페거리']"
b_b004654,"['국립가리왕산자연휴양림', '동강', '병방치스카이워크', '정선아리랑시장']"
b_b007542,"['국립경주박물관', '동궁과월지', '첨성대', '월정교', '경주역사유적지구', '경주핑크뮬리군락지', '교촌마을', '국립경주박물관 어린이박물관', '경주월성', '경주석빙고']"
b_b000871,"['롯데리조트속초 워터파크', '외옹치 바다향기로', '송정해변', '속초해수욕장', '외옹치해변', '청초호유원지', '엑스포타워', '속초아이', '대포항', '대포항수산시장']"
b_b011131,"['워터하우스', '오시리아 해안산책로', '죽성드림세트장', '롯데월드 어드벤처 부산', '해동용궁사', '아난티코브', '스카이라인루지 부산']"
b_b010318,"['진해해양공원', '진해루', '여좌천로망스다리']"
b_b013658,"['황산공원', '서리단길']"
b_b007989,"['태화강국가정원', '태화강국가정원 십리대숲']"
b_b006501,"['외나무다리', '무섬마을', '삼판서고택']"
b_b018746,['동촌유원지']
b_b007115,"['황매산군립공원', '황매산 억새군락지']"
b_b011222,['수성못']
b_b006156,"['송정해수욕장', '해운대블루라인파크 송정정거장']"
b_b007696,"['금관총', '대릉원', '대릉원돌담길', '천마총', '황리단길']"
b_b010836,"['부용대', '병산서원', '안동하회마을 만송정숲', '안동하회마을', '하회세계탈박물관', '하회세계탈박물관 하회장터', '하회마을 나룻배']"
b_b005809,['가산수피아']
b_b001036,"['아르떼뮤지엄 강릉', '초당순두부마을', '경포호', '해안도로', '정동진해변', '하슬라아트월드', '죽도해변', '허균허난설헌기념공원', '허균허난설헌기념관', '강문해변']"
b_b002314,"['비발디파크 오션월드', '팔봉산', '비발디파크', '비발디파크 하늘양떼목장', '소노벨비발디파크', '소양강']"
b_b018443,"['해운대해수욕장', '그랜드조선 부산', '씨라이프 부산아쿠아리움', '엑스더스카이', '청사포다릿돌전망대', '해운대블루라인파크 미포정거장', '해운대블루라인', '해운대블루라인파크 청사포정거장', '청사포어항북방파제등대', '라이언 홀리데이 인 부산']"
b_b000186,"['강문해변', '경포해수욕장', '커피커퍼박물관', '경포도립공원', '세인트존스호텔', '배니닭강정', '강릉중앙시장']"
b_b005780,"['남이섬', '제이드가든수목원', '남문']"
b_b006075,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '첨성대', '월정교', '경주핑크뮬리군락지', '교촌마을', '국립경주박물관 어린이박물관', '경주월성', '경주석빙고']"
b_b004790,"['광안리해수욕장', '민락수변공원', '민락회타운시장', '다이아몬드타워', '밀락 더 마켓', '부평깡통시장', '민락골목시장', '용두산공원', 'BIFF광장', '국제시장먹자골목']"
b_b000417,"['팔봉산', '비발디파크 오션월드', '비발디파크', '비발디파크 하늘양떼목장', '소노벨비발디파크']"
b_b008272,"['월영교', '낙강물길공원']"
b_b000744,"['경주루지월드', '렛미체인지 셀프포토스튜디오', '보문정', '대릉원돌담길', '대릉원', '경주보문관광단지', '곤륜산 활공장', '영일대해수욕장', '경주화백컨벤션센터', '송도솔밭도시숲']"
b_b000562,"['해운대해수욕장', '광안리해수욕장', '수영만요트경기장', '해운대리버크루즈', '그랜드조선 부산', '센텀시티 스파랜드', '씨라이프 부산아쿠아리움', '청사포다릿돌전망대', '해운대블루라인파크 미포정거장', '엑스더스카이']"
b_b010054,"['쏠비치 삼척', '삼척해변']"
b_b001674,"['강릉네컷', '안목해변', '강릉카페거리']"
b_b003050,"['스파크랜드', '히든토이', '228기념중앙공원 청소년광장', '서문시장']"
b_b002306,"['소금산출렁다리', '소금산그랜드밸리', '원주 강원감영', '간현관광지', '뮤지엄산']"
b_b005788,['수성못']
b_b003773,"['군위아미타여래삼존석굴', '팔공산도립공원', '팔공산케이블카']"
b_b006837,"['대릉원', '대릉원돌담길', '천마총', '황리단길']"
b_b007929,"['대릉원', '국립경주박물관', '황산공원', '동궁과월지', '첨성대', '경주핑크뮬리군락지', '경주역사유적지구', '대릉원돌담길', '국립경주박물관 어린이박물관', '천마총']"
b_b012562,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '첨성대', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '경주석빙고']"
b_b018645,"['태화강국가정원', '대왕암공원', '대왕암공원 출렁다리', '일산해수욕장', '태화강국가정원 십리대숲', '요트탈래', '대왕암']"
b_b003318,"['경주월드', '보문호', '국립경주박물관', '첨성대', '동궁과월지', '경주엑스포대공원', '경주핑크뮬리군락지', '경주역사유적지구', '월정교', '캘리포니아비치']"
b_b006299,"['송정해수욕장', '해운대블루라인파크 송정정거장']"
b_b006857,"['영남루', '밀양아리랑시장']"
b_b011603,"['철원한탄강주상절리길 순담매표소', '철원한탄강 주상절리길', '한탄강 은하수교', '철원한탄강 주상절리길 드르니매표소', '철원한탄강 주상절리길 순담매표소', '한탄강은하수교']"
b_b004532,"['양양팜서프', '물치해변', '낙산사', '설악해변', '정암해변', '경포생태저류지', '낙산해변', '오죽헌', '영금정', '동명항']"
b_b004464,"['경주월드', '경주루지월드', '월정교', '경주양남주상절리', '보문호', '렛미체인지 셀프포토스튜디오', '경주엑스포대공원', '교촌마을', '경주 양남 주상절리', '경주월성']"
b_b009611,"['망상오토캠핑리조트', '망상해변']"
b_b007048,"['대릉원', '대릉원돌담길', '천마총', '황리단길']"
b_b006264,"['소양호유람선 매표소', '춘천중도물레길', '춘천삼악산호수케이블카', '의암공원', '청평사', 'KT&G상상마당 춘천']"
b_b010957,"['해운대해수욕장', '오시리아 해안산책로', '죽성드림세트장', '워터하우스', '그랜드조선 부산', '롯데월드 어드벤처 부산', '씨라이프 부산아쿠아리움', '해동용궁사', '엑스더스카이', '해운대블루라인']"
b_b000577,"['양양팜서프', '속초해수욕장', '물치해변', '설악해변', '청초호유원지', '정암해변', '엑스포타워', '낙산해변', '낙산사', '속초아이']"
b_b004163,"['설악산소공원', '설악케이블카', '신흥사', '속초관광수산시장', '중앙시장입구삼거리', '갯배st 속초청년몰', '찐빵땟거리']"
b_b011006,"['동피랑전복마을', '디피랑', '동피랑벽화마을']"
b_b004651,"['국립경주박물관', '경주역사유적지구', '동궁과월지', '월정교', '대릉원', '첨성대', '교촌마을', '경주핑크뮬리군락지', '경주월성', '국립경주박물관 어린이박물관']"
b_b009263,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '첨성대', '경주핑크뮬리군락지', '대릉원', '국립경주박물관 어린이박물관', '대릉원돌담길', '경주석빙고', '천마총']"
b_b002691,"['국립경주박물관', '동궁과월지', '경주역사유적지구', '첨성대', '대릉원', '경주핑크뮬리군락지', '국립경주박물관 어린이박물관', '대릉원돌담길', '경주석빙고', '천마총']"
b_b011097,"['국립두타산자연휴양림', '오대산월정사 전나무숲길', '오대산국립공원 선재길코스', '월정사', '상원사', '켄싱턴호텔 평창 키즈월드', '월정사 성보박물관', '오대산 월정사자연명상마을', '왕조실록 의궤박물관']"
b_b005876,"['경주월드', '보문호', '경주엑스포대공원', '캘리포니아비치', '경주솔거미술관']"
b_b006588,"['경주월드', '보문호', '경주엑스포대공원', '캘리포니아비치', '서출지', '경주솔거미술관', '통일전']"
b_b005701,"['영월패러글라이딩', '한반도지형', '한반도지형전망대', '한반도뗏목마을', '선돌관광지', '영월관광센터', '별마로천문대', '봉래산산림욕장', '청령포 단종대왕유배지', '청령포 단종 유배지']"
b_b012015,['경상남도수목원']
b_b007533,"['아르떼뮤지엄 강릉', '초당순두부마을', '경포호', '허균허난설헌기념관', '허균허난설헌기념공원']"
b_b011414,"['소금산출렁다리', '소금산그랜드밸리', '간현관광지', '뮤지엄산']"
b_b005547,"['춘천삼악산호수케이블카', '의암공원', '춘천중도물레길', 'KT&G상상마당 춘천']"
b_b012595,"['월정교', '교촌마을', '경주월성', '경주계림']"
b_b007518,['레고랜드코리아리조트']
b_b000571,"['경주월드', '보문호', '경주엑스포대공원', '워터하우스', '롯데월드 어드벤처 부산', '캘리포니아비치', '오시리아 해안산책로', '경주솔거미술관', '대왕암공원', '죽성드림세트장']"
b_b006448,"['교촌마을', '월정교', '경주월성', '경주계림']"
b_b006719,"['곤륜산 활공장', '영일대해수욕장', '이가리 닻전망대', '월포해수욕장', '영일교', '환호공원 스페이스워크', '영일대전망대', '오도리간이해수욕장', '환호공원', '환호공원 포항시립미술관']"
b_b016471,['팔공산케이블카']
b_b001851,"['진해해양공원', '진해루', '여좌천로망스다리']"
b_b006277,"['황매산군립공원', '황매산 억새군락지', '합천영상테마파크']"
b_b003843,"['영금정', '청초호유원지', '속초해수욕장', '엑스포타워', '동명항', '속초아이']"
b_b018509,"['월영교', '낙강물길공원']"
b_b004026,"['경주월드', '보문호', '국립경주박물관', '첨성대', '경주엑스포대공원', '동궁과월지', '경주역사유적지구', '경주핑크뮬리군락지', '월정교', '캘리포니아비치']"
b_b014359,"['용평리조트 마운틴코스터', '대관령양떼목장', '대관령삼양목장', '알펜시아리조트 알파인코스터', '발왕산관광케이블카', '알펜시아리조트 오션700', '용평리조트 용평워터파크', '발왕산 모나파크']"
b_b003221,"['사근진해변', '순긋해변']"
b_b007960,"['국립가리왕산자연휴양림', '동강', '병방치스카이워크', '정선아리랑시장']"
b_b005355,"['국립경주박물관', '경주역사유적지구', '동궁과월지', '경주핑크뮬리군락지', '첨성대', '대릉원', '국립경주박물관 어린이박물관', '월정교', '교촌마을', '대릉원돌담길']"
b_b009751,"['반곡지', '삼성현역사문화공원']"
b_b016268,"['강문해변', '경포해수욕장', '커피커퍼박물관', '경포대', '경포도립공원', '세인트존스호텔']"
b_b011769,"['대릉원', '대릉원돌담길', '국립경주박물관', '동궁과월지', '첨성대', '경주핑크뮬리군락지', '경주역사유적지구', '천마총', '국립경주박물관 어린이박물관', '황리단길']"
b_b008559,"['속초해수욕장', '영금정', '롯데리조트속초 워터파크', '외옹치 바다향기로', '외옹치해변', '청초호유원지', '엑스포타워', '청초호', '청호해수욕장', '동명항']"
b_b000602,"['해운대해수욕장', '송정해수욕장', '그랜드조선 부산', '청사포다릿돌전망대', '씨라이프 부산아쿠아리움', '엑스더스카이', '해운대블루라인파크 미포정거장', '해운대블루라인', '해운대블루라인파크 청사포정거장', '청사포어항북방파제등대']"
