TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
d_d003120,23,여,40,2,2,2,2,6,1,2,4,2.0,10,3,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+대정읍']"
d_d004282,1,여,20,3,6,6,4,3,3,3,5,1.0,1,1,"['제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+도두일동', '제주특별자치도+제주시+일도일동']"
d_d000559,22,여,20,4,2,4,3,2,4,4,4,3.0,1,1,['제주특별자치도+서귀포시+중문동']
d_d009076,10,여,20,2,6,2,2,2,6,4,5,1.0,2,1,['제주특별자치도+서귀포시+안덕면']
d_d003127,2,남,20,2,2,1,5,1,1,1,7,7.0,1,1,['제주특별자치도+제주시+구좌읍']
d_d004583,21,여,30,4,4,6,2,3,4,4,2,4.0,4,0,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+하효동', '제주특별자치도+제주시+조천읍']"
d_d002817,21,남,30,1,1,4,4,4,2,1,4,2.0,1,0,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+일도일동']"
a_a002935,24,남,40,2,1,3,3,2,2,6,5,2.0,2,1,['인천+중구+을왕동']
c_c002796,8,남,40,3,2,2,2,2,2,2,2,6.0,1,1,"['전북+군산시+경장동', '전북+군산시+해망동', '전북+군산시+옥도면']"
d_d003962,3,여,30,4,1,1,3,3,5,2,6,3.0,1,5,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+구좌읍']"
d_d009421,6,여,60,1,4,1,7,4,1,1,7,2.0,1,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한경면', '제주특별자치도+제주시+일도일동']"
c_c000587,2,남,20,3,2,2,6,5,3,5,4,3.0,3,3,['전남+여수시+돌산읍']
d_d001783,2,여,40,2,3,2,3,3,3,3,3,2.0,2,3,"['제주특별자치도+제주시+조천읍', '제주특별자치도+서귀포시+남원읍', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+연동']"
d_d010184,1,여,20,2,1,3,2,5,4,1,6,2.0,1,1,"['제주특별자치도+서귀포시+대정읍', '제주특별자치도+제주시+연동']"
d_d010069,8,남,20,1,1,1,3,4,4,3,4,2.0,1,1,['제주특별자치도+서귀포시+성산읍']
d_d001018,4,남,30,2,1,1,2,1,1,6,1,3.0,3,1,['제주특별자치도+제주시+용담일동']
d_d003562,1,여,20,7,1,1,4,2,5,7,5,1.0,3,1,['제주특별자치도+서귀포시+서귀동']
d_d000916,22,남,30,5,4,3,5,4,5,3,5,7.0,2,0,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+보목동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+안덕면']"
d_d003762,11,남,20,6,6,2,7,5,4,6,5,7.0,2,0,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+서귀동']"
d_d004962,23,여,20,2,1,3,3,1,3,3,6,2.0,1,1,"['제주특별자치도+서귀포시+대포동', '제주특별자치도+서귀포시+하효동']"
b_b007298,2,여,30,2,1,3,2,3,4,2,4,2.0,1,0,"['경남+거제시+거제면', '경남+거제시+장목면']"
d_d003471,21,여,40,7,1,4,1,1,5,1,2,3.0,4,2,['제주특별자치도+서귀포시+성산읍']
d_d004238,6,여,40,6,6,1,2,6,6,6,7,2.0,2,2,['제주특별자치도+제주시+한경면']
d_d009621,22,남,20,4,4,3,4,5,3,6,5,3.0,1,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+우도면', '제주특별자치도+제주시+용담2동', '제주특별자치도+제주시+해안동']"
d_d002906,6,여,40,2,5,2,4,4,2,6,5,9.0,2,8,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+조천읍']"
d_d006122,2,남,20,5,2,3,3,3,4,3,5,10.0,1,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+일도일동', '제주특별자치도+제주시+삼양이동', '제주특별자치도+제주시+조천읍']"
a_a000541,12,여,20,3,2,1,2,5,3,2,3,1.0,1,3,"['인천+강화군+화도면', '경기+고양시+일산서구', '인천+강화군+길상면']"
d_d001551,28,남,30,1,4,1,5,5,1,6,4,1.0,1,0,['제주특별자치도+서귀포시+색달동']
d_d009016,22,여,20,3,4,2,2,2,4,2,7,3.0,1,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+서귀동']"
d_d004834,21,여,20,1,1,1,1,4,4,5,7,1.0,4,1,"['제주특별자치도+서귀포시+하효동', '제주특별자치도+서귀포시+대정읍', '제주특별자치도+제주시+조천읍']"
d_d000172,21,여,20,3,2,2,3,6,4,2,7,2.0,3,1,['제주특별자치도+제주시+조천읍']
c_c000849,5,여,30,2,2,3,1,7,3,2,2,7.0,1,1,"['충남+태안군+태안읍', '충남+태안군+남면']"
d_d002273,5,여,60,1,1,1,4,6,5,6,6,2.0,1,3,['제주특별자치도+제주시+구좌읍']
d_d006322,22,여,20,1,4,3,4,5,3,5,7,1.0,3,1,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+연동']"
d_d004945,22,여,20,1,1,4,1,1,4,4,1,2.0,3,1,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+남원읍', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+서귀포시+동홍동', '제주특별자치도+제주시+도두일동', '제주특별자치도+제주시+조천읍']"
d_d010585,3,남,40,4,1,1,1,1,4,1,4,2.0,4,0,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+하효동']"
d_d002179,11,여,30,4,2,4,2,2,3,6,5,2.0,4,0,"['제주특별자치도+제주시+한경면', '제주특별자치도+제주시+이도일동', '제주특별자치도+서귀포시+중문동']"
d_d007806,5,여,30,2,4,2,1,6,5,2,7,3.0,3,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+구좌읍']"
d_d000411,2,남,40,4,6,6,4,6,6,7,3,8.0,3,2,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+제주시+조천읍']"
d_d002163,5,여,30,2,2,2,3,3,2,1,7,8.0,1,0,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+한림읍']"
d_d000746,22,남,30,7,1,2,2,3,6,1,6,2.0,2,1,"['제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+조천읍']"
d_d011430,1,여,30,1,1,7,1,4,4,4,7,3.0,1,4,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+오등동']"
d_d005254,6,여,20,4,2,2,2,3,4,6,7,2.0,1,3,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+일도일동', '제주특별자치도+제주시+애월읍']"
d_d000812,22,여,30,3,2,3,3,4,6,2,7,1.0,3,1,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+구좌읍']"
d_d002961,9,여,40,3,1,3,2,4,4,4,6,7.0,1,1,"['제주특별자치도+서귀포시+서홍동', '제주특별자치도+서귀포시+서귀동']"
d_d006021,5,남,20,2,2,2,4,3,2,6,3,3.0,3,2,"['제주특별자치도+제주시+건입동', '제주특별자치도+제주시+조천읍']"
a_a001705,21,여,30,1,3,1,7,1,1,2,5,2.0,2,0,"['인천+중구+북성동1가', '인천+연수구+송도동', '인천+중구+북성동2가', '인천+중구+운남동']"
d_d003629,3,여,40,2,1,2,1,4,4,2,5,2.0,2,2,"['제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+신효동']"
d_d000560,25,여,20,2,1,4,1,2,2,1,6,3.0,8,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+성산읍']"
d_d003986,10,여,20,1,1,1,1,2,3,7,5,2.0,2,1,"['제주특별자치도+서귀포시+서홍동', '제주특별자치도+서귀포시+안덕면']"
d_d003209,21,남,30,1,4,1,5,7,1,1,7,6.0,2,3,['제주특별자치도+서귀포시+서귀동']
d_d008242,2,여,20,3,2,3,2,3,5,5,7,1.0,5,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+애월읍']"
d_d004763,21,남,20,4,1,4,1,7,4,7,2,8.0,2,0,"['서울+강서구+방화동', '제주특별자치도+제주시+한림읍']"
d_d001135,21,남,60,2,3,3,3,3,5,5,4,2.0,1,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+안덕면']"
d_d005560,4,남,30,4,4,4,4,2,4,7,6,1.0,2,1,['제주특별자치도+제주시+구좌읍']
a_a001803,2,남,40,4,4,4,4,4,4,4,4,1.0,3,0,['인천+중구+을왕동']
d_d010997,2,여,30,2,1,1,4,5,1,6,6,2.0,3,2,['제주특별자치도+서귀포시+서홍동']
d_d002771,21,남,30,1,1,4,4,1,2,2,6,4.0,2,1,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+이호일동', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+조천읍']"
d_d008030,28,여,20,3,4,2,2,4,4,7,5,2.0,3,0,"['제주특별자치도+제주시+삼도이동', '제주특별자치도+제주시+건입동', '제주특별자치도+제주시+노형동', '제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+일도일동']"
d_d012236,2,여,30,2,4,1,2,4,2,7,6,7.0,4,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+이호일동']"
d_d002761,1,여,20,6,1,1,2,2,5,2,7,7.0,1,0,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+중문동', '제주특별자치도+서귀포시+하예동']"
d_d010576,2,여,30,4,4,6,1,3,5,5,3,3.0,2,3,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+우도면']"
d_d000451,5,여,20,1,1,3,5,3,5,1,3,2.0,8,4,"['제주특별자치도+제주시+건입동', '제주특별자치도+제주시+한경면', '제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+색달동', '제주특별자치도+제주시+일도일동', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+제주시+용담2동', '제주특별자치도+제주시+해안동']"
d_d005526,1,남,40,2,2,2,4,3,3,2,6,3.0,1,1,['제주특별자치도+제주시+조천읍']
d_d004256,2,남,40,1,1,1,4,4,1,2,5,6.0,4,3,"['제주특별자치도+서귀포시+표선면', '제주특별자치도+제주시+봉개동', '제주특별자치도+제주시+조천읍']"
d_d012254,2,여,20,3,2,1,2,5,3,2,6,1.0,2,4,"['제주특별자치도+서귀포시+상효동', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+법환동']"
d_d000308,24,여,20,4,2,4,4,4,2,3,4,1.0,2,3,"['제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+이호일동']"
d_d006855,3,남,40,4,2,2,2,2,4,2,5,1.0,4,1,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+색달동', '제주특별자치도+제주시+우도면']"
d_d003671,1,여,20,3,3,3,3,2,2,6,2,2.0,2,0,"['제주특별자치도+제주시+우도면', '제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+서귀동']"
d_d002214,23,여,20,2,1,3,1,2,4,3,6,3.0,2,1,"['제주특별자치도+제주시+우도면', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+삼도2동', '제주특별자치도+제주시+일도1동', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+조천읍']"
d_d006839,23,여,30,4,1,3,1,1,3,1,7,3.0,5,1,"['제주특별자치도+제주시+우도면', '제주특별자치도+서귀포시+안덕면']"
d_d001457,26,남,40,1,1,1,1,2,1,4,4,3.0,2,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한경면', '제주특별자치도+서귀포시+서귀동']"
d_d005146,22,남,40,4,1,1,3,1,2,7,7,2.0,1,0,['제주특별자치도+제주시+구좌읍']
d_d001226,2,여,20,5,3,2,3,2,2,7,6,1.0,1,2,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+해안동', '제주특별자치도+서귀포시+안덕면']"
d_d003932,22,남,20,2,2,2,2,2,2,2,2,1.0,3,0,"['제주특별자치도+서귀포시+표선면', '제주특별자치도+제주시+삼양이동']"
d_d001671,22,남,20,1,1,1,5,4,1,4,6,1.0,2,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+우도면', '제주특별자치도+제주시+이호일동']"
d_d009988,1,여,20,4,1,2,4,4,2,5,5,3.0,3,2,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+연동', '제주특별자치도+서귀포시+중문동', '제주특별자치도+제주시+일도일동']"
c_c002185,2,여,30,2,2,2,2,5,6,2,5,7.0,1,1,"['전남+여수시+수정동', '전남+여수시+돌산읍', '전남+여수시+소라면']"
d_d003752,3,남,40,3,2,2,4,5,2,5,6,7.0,1,0,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+삼양이동']"
d_d001889,22,여,40,4,1,1,1,1,7,1,7,2.0,5,0,['제주특별자치도+제주시+구좌읍']
d_d000820,22,여,20,3,2,2,4,3,4,6,4,1.0,1,2,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+조천읍']"
d_d010444,6,여,30,4,1,4,5,6,3,3,7,1.0,1,0,"['제주특별자치도+제주시+우도면', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+서귀포시+서홍동']"
d_d009418,22,남,30,3,2,2,3,5,5,4,5,9.0,5,1,"['제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+제주시+도두일동']"
d_d000025,5,남,20,6,1,2,3,5,6,3,6,3.0,3,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+대포동', '제주특별자치도+제주시+이도일동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+도두일동', '제주특별자치도+제주시+조천읍']"
d_d002152,2,여,30,2,4,2,4,5,5,5,6,3.0,1,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+조천읍']"
d_d008989,22,남,20,2,4,3,4,4,3,3,7,1.0,4,0,"['제주특별자치도+제주시+건입동', '제주특별자치도+제주시+구좌읍']"
d_d012305,21,남,30,1,1,1,5,1,2,6,2,2.0,2,1,['제주특별자치도+서귀포시+색달동']
d_d002342,1,남,20,4,2,4,6,3,4,2,7,3.0,1,3,"['제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+표선면', '제주특별자치도+제주시+이호일동', '제주특별자치도+제주시+도두일동', '제주특별자치도+서귀포시+안덕면']"
d_d005416,6,여,20,1,1,5,2,1,6,1,7,2.0,3,0,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+대정읍', '제주특별자치도+제주시+도두일동']"
d_d005540,8,여,30,7,1,7,4,2,6,1,4,3.0,1,2,['제주특별자치도+서귀포시+남원읍']
d_d000863,24,여,20,7,2,2,1,3,6,1,6,2.0,1,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+이호일동', '제주특별자치도+제주시+구좌읍']"
d_d000540,22,여,20,2,1,1,4,5,6,2,7,2.0,4,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+건입동', '제주특별자치도+제주시+애월읍']"
c_c002134,21,여,40,1,1,2,2,1,4,3,7,2.0,4,3,['전남+진도군+의신면']
a_a003022,6,남,30,5,3,4,4,2,5,4,5,2.0,1,1,"['인천+중구+북성동2가', '인천+중구+북성동1가', '인천+연수구+송도동', '인천+중구+운서동', '인천+중구+신포동']"
d_d002098,23,여,20,2,2,5,2,2,4,6,6,1.0,3,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+이호일동']"
d_d003574,22,남,20,7,5,2,7,4,3,6,5,2.0,1,0,['제주특별자치도+서귀포시+서홍동']
d_d002271,8,여,20,3,2,2,2,2,4,4,4,3.0,1,4,['제주특별자치도+제주시+조천읍']
d_d003050,11,여,40,2,1,2,1,1,6,6,1,8.0,2,2,"['제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+색달동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+안덕면']"
d_d001570,5,여,20,2,2,2,2,2,2,2,2,2.0,2,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+일도일동']"
d_d009457,6,여,30,4,5,7,4,1,1,1,7,7.0,2,0,"['제주특별자치도+서귀포시+서홍동', '제주특별자치도+서귀포시+서귀동']"
d_d003398,9,남,50,2,2,1,2,2,2,6,6,3.0,3,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+우도면']"
d_d000261,2,남,30,3,2,1,2,4,2,1,2,1.0,2,3,['제주특별자치도+제주시+애월읍']
d_d011816,6,남,50,1,1,1,4,6,1,2,4,1.0,1,0,['제주특별자치도+제주시+구좌읍']
d_d002239,21,여,30,4,1,4,2,1,4,7,7,4.0,1,0,"['제주특별자치도+제주시+애월읍', '서울+강서구+방화동', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+용담2동']"
d_d002816,2,남,30,2,6,1,2,1,2,6,4,2.0,2,2,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+표선면', '제주특별자치도+제주시+일도일동', '제주특별자치도+제주시+해안동', '제주특별자치도+제주시+조천읍']"
d_d002985,22,여,30,2,1,2,3,5,2,1,7,3.0,1,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+대정읍', '제주특별자치도+서귀포시+안덕면']"
d_d000090,23,남,40,5,4,6,2,6,6,5,5,9.0,3,3,"['제주특별자치도+제주시+한경면', '제주특별자치도+서귀포시+색달동', '제주특별자치도+서귀포시+안덕면']"
d_d000607,2,남,40,2,6,1,4,6,5,6,3,7.0,2,4,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+안덕면']"
d_d005143,22,여,30,1,4,4,1,4,1,1,7,2.0,4,0,['제주특별자치도+제주시+구좌읍']
d_d000842,2,남,30,2,2,4,5,3,4,5,4,2.0,1,1,"['제주특별자치도+제주시+우도면', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+해안동']"
d_d001764,2,여,30,3,5,3,3,3,3,3,6,9.0,4,4,"['제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+한경면', '제주특별자치도+서귀포시+중문동', '제주특별자치도+제주시+조천읍']"
c_c012404,4,여,20,2,2,2,2,2,2,6,2,4.0,1,0,['제주특별자치도+제주시+연동']
d_d001657,21,여,30,4,5,3,1,2,2,1,7,9.0,2,3,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+이도일동']"
a_a002343,26,남,20,1,6,2,6,2,2,2,2,1.0,1,1,['인천+강화군+강화읍']
d_d004031,10,여,20,2,1,2,1,7,2,6,6,7.0,3,0,"['제주특별자치도+제주시+봉개동', '제주특별자치도+제주시+용담2동', '제주특별자치도+서귀포시+안덕면']"
d_d002074,27,남,30,2,2,3,1,1,6,3,2,2.0,2,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍']"
d_d011429,22,여,20,2,1,4,1,4,4,5,6,1.0,5,0,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+노형동', '제주특별자치도+서귀포시+안덕면']"
d_d007474,28,남,40,1,1,1,2,2,3,2,4,7.0,3,0,"['경북+울릉군+북면', '경북+울릉군+울릉읍']"
d_d010369,1,남,20,4,1,1,4,5,1,6,1,7.0,2,0,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+대정읍', '제주특별자치도+제주시+삼도2동', '제주특별자치도+제주시+노형동', '제주특별자치도+제주시+일도일동', '제주특별자치도+서귀포시+서홍동']"
a_a003521,25,여,40,2,5,5,5,2,2,5,5,7.0,1,1,['인천+강화군+화도면']
d_d009196,28,남,30,3,3,2,5,3,3,5,3,1.0,2,0,"['제주특별자치도+서귀포시+하원동', '제주특별자치도+서귀포시+서귀동']"
d_d004960,21,여,30,4,2,4,4,5,4,3,2,9.0,4,6,"['제주특별자치도+서귀포시+대포동', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+조천읍', '제주특별자치도+제주시+구좌읍']"
d_d012401,1,남,30,3,5,2,3,4,5,4,4,1.0,3,1,['제주특별자치도+서귀포시+표선면']
d_d002124,1,여,20,3,4,6,3,4,5,5,3,1.0,1,1,"['제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+토평동', '제주특별자치도+제주시+구좌읍']"
d_d009886,12,여,30,2,4,1,6,4,2,7,6,1.0,1,1,"['제주특별자치도+제주시+이도일동', '제주특별자치도+서귀포시+안덕면']"
d_d001385,21,여,50,6,6,6,6,6,6,5,5,7.0,2,3,"['제주특별자치도+서귀포시+서홍동', '제주특별자치도+제주시+용담2동', '제주특별자치도+서귀포시+대정읍', '제주특별자치도+제주시+노형동']"
d_d011314,2,남,30,3,1,1,3,6,4,6,7,1.0,1,1,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+표선면']"
c_c003050,2,여,30,1,2,1,4,6,4,5,5,8.0,1,2,"['충남+태안군+남면', '충남+태안군+안면읍']"
d_d012054,22,여,20,4,3,4,4,4,5,5,6,3.0,3,1,"['제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+안덕면']"
d_d007184,21,남,30,4,1,1,1,1,1,4,4,3.0,3,3,"['제주특별자치도+제주시+조천읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+토평동']"
d_d002997,2,여,30,3,6,4,4,5,4,3,4,7.0,1,2,"['제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+조천읍']"
c_c002251,6,여,40,5,4,4,1,4,4,2,4,2.0,3,0,"['전남+여수시+수정동', '전남+여수시+돌산읍']"
d_d007551,23,여,40,1,1,1,2,4,3,4,4,3.0,1,3,"['제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+일도이동']"
d_d003947,1,남,30,2,1,1,2,4,4,4,6,7.0,2,3,['제주특별자치도+서귀포시+색달동']
a_a000671,5,여,20,1,1,4,2,1,5,7,6,2.0,4,5,['경기+안산시+단원구']
d_d002227,22,여,20,3,3,3,5,2,6,6,5,1.0,2,2,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+일도일동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+제주시+도두일동']"
d_d007467,2,여,20,1,1,2,2,4,3,2,7,2.0,2,4,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+안덕면']"
d_d002416,1,여,20,5,2,2,4,3,6,4,3,2.0,2,0,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+일도일동']"
c_c001669,2,여,30,4,4,4,2,4,2,2,3,4.0,1,0,['충남+당진시+신평면']
d_d003101,22,여,30,2,2,1,3,4,4,4,6,5.0,3,4,"['제주특별자치도+제주시+구좌읍', '서울+강서구+방화동', '제주특별자치도+제주시+조천읍']"
d_d000684,6,남,30,3,2,2,4,4,4,5,3,3.0,1,7,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+일도일동', '제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+조천읍']"
d_d007698,24,남,40,5,2,3,6,6,4,4,4,1.0,2,1,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+동홍동']"
a_a004840,24,남,30,6,1,3,2,3,5,2,6,3.0,4,1,['서울+강서구+방화동']
d_d002349,23,여,50,2,4,4,3,3,4,3,3,1.0,1,2,"['제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+중문동', '제주특별자치도+제주시+애월읍', '제주특별자치도+서귀포시+동홍동', '제주특별자치도+서귀포시+안덕면']"
c_c006820,2,남,40,2,5,2,4,4,5,3,4,1.0,1,3,"['전남+여수시+중앙동', '전남+여수시+돌산읍', '전남+여수시+만흥동']"
d_d004071,2,여,20,3,1,3,1,1,1,7,7,3.0,5,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+서귀동', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+용강동', '제주특별자치도+서귀포시+안덕면']"
d_d001404,2,여,20,5,2,2,4,3,2,6,3,2.0,3,0,"['제주특별자치도+서귀포시+성산읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+이호일동', '제주특별자치도+제주시+연동']"
d_d002102,2,남,20,4,6,4,6,6,5,6,1,2.0,2,1,"['제주특별자치도+제주시+조천읍', '제주특별자치도+제주시+일도일동']"
d_d006195,6,남,20,3,3,2,4,2,2,6,3,1.0,1,0,"['제주특별자치도+제주시+삼도2동', '제주특별자치도+제주시+한림읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+일도일동']"
a_a009733,10,여,20,4,4,4,4,1,3,5,3,10.0,3,4,['인천+강화군+화도면']
d_d001776,2,남,30,3,3,4,2,3,3,3,6,3.0,1,3,"['제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+안덕면']"
d_d012078,2,여,30,4,2,3,6,2,2,6,7,2.0,1,1,"['제주특별자치도+제주시+구좌읍', '제주특별자치도+서귀포시+표선면', '제주특별자치도+서귀포시+성산읍']"
d_d001121,23,남,30,2,2,4,4,4,2,4,6,5.0,1,2,"['제주특별자치도+제주시+애월읍', '제주특별자치도+제주시+이도일동', '제주특별자치도+제주시+조천읍']"
d_d008975,22,여,30,1,4,5,2,6,6,1,7,1.0,4,6,"['제주특별자치도+제주시+한림읍', '제주특별자치도+서귀포시+남원읍', '제주특별자치도+서귀포시+성산읍', '제주특별자치도+서귀포시+서홍동', '제주특별자치도+제주시+용담2동', '제주특별자치도+서귀포시+안덕면', '제주특별자치도+제주시+조천읍']"
d_d008008,1,여,20,1,2,6,5,2,2,3,5,2.0,1,0,['제주특별자치도+제주시+구좌읍']
