TRAVEL_ID,recommend_result_place
c_c009589,"['미각', '낼름', '칠성옥', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '해동문화예술촌', '담양관방제림', '옥빈관', '언노운호텔', '담양죽녹원국수']"
c_c002744,"['흥부가', '전주현대옥 남부시장점', '전주한옥마을 다락', '사랑루', '오원집 본점', '사랑나무', '이르리', '전주역사박물관', '첼로네', '전주천']"
c_c011549,"['신안비치호텔', '유달산', '목포해상케이블카 고하도승강장', '목포해상케이블카 북항승강장', '오션스테이호텔', '고하도전망대', '목포스카이워크']"
c_c006562,"['엑스포다리', '대전예술의전당', '호텔오노마대전오토그래프컬렉션', '대전엑스포아쿠아리움', '한밭수목원', '대전컨벤션센터', '스타벅스 대전엑스포스카이점', '롯데시티호텔 대전', '성심당 DCC점', '엑스포과학공원']"
c_c004420,"['화순국화향연', '만연사', '화순군립석봉미술관', '화순하다', '수림정', '세량제', '포레스트96']"
b_b007539,"['곡성가든', '곡성섬진강기차마을']"
c_c003357,"['신라스테이 여수', '연화정', '소노캄여수 마레첼로', '유탑마리나호텔&리조트', '오동도', '아쿠아플라넷 여수', '소노캄 여수', '여수베네치아호텔&리조트', '오동도유람선', '오동동김밥']"
c_c011642,"['강천산군립공원', '강천산', '전주선비식당']"
c_c007413,"['공주 무령왕릉과 왕릉원', '한국문화연수원', '마곡사', '마곡사서울식당', '국립공주박물관', '공주고마나루', '공주한옥마을', '아트센터고마']"
c_c006293,"['미각', '낼름', '칠성옥', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '옥빈관', '해동문화예술촌', '소예르', '담양죽녹원국수']"
c_c006144,"['곡교천', '현충사', '파라다이스스파도고 카라반캠핑장', '현충사 충무공이순신기념관', '파라다이스스파도고', '은행나무길']"
c_c004809,"['고궁 전주본점', '세병공원', '솔호텔', '나인브릿지', '전주월드컵경기장', '흥부가', '전주현대옥 남부시장점', '금암순대집', '오원집 본점', '전주천']"
a_a012187,"['북한 반잠수정전시관', '베르니아펜션', '웨스트힐스 프라이빗 풀빌라', '큰끝등대', '더끌림펜션', '비고리조트', '라테라스리조트앤스파', '향일암', '라마다프라자 바이윈덤 여수', '남해안크루즈관광 미남크루즈']"
c_c000381,"['앵무', '베네치아관광호텔', '순천만정문식당', '가정', '순천만습지', '순천만전라도밥상', '와온해변', '리조트라움', '순천만습지 순천만갈대군락지', '순천만자연생태관']"
c_c002655,"['해리펜션', '여수베네치아호텔&리조트', '베르니아펜션', '라테라스리조트앤스파', '북한 반잠수정전시관', '이사부크루즈 국동유람선', '소노캄 여수', '디아크리조트', '오동도유람선', '유탑마리나호텔&리조트']"
c_c006217,['2022계룡세계군문화엑스포']
c_c009550,"['낼름', '미각', '칠성옥', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '해동문화예술촌', '옥빈관', '소예르', '언노운호텔', '담양관방제림']"
c_c005444,"['함평엑스포공원', '서쪽하늘한옥펜션', '키친205', '대한민국국향대전', '화랑식당', '주포지구한옥전원마을', '돌머리해수욕장']"
c_c001956,"['커피인터뷰 장태산점', '장태산자연휴양림 출렁다리', '엑스포다리', '호텔오노마대전오토그래프컬렉션', '대전엑스포아쿠아리움', '대전컨벤션센터', '스타벅스 대전엑스포스카이점', '장태산자연휴양림', '롯데시티호텔 대전', '성심당 DCC점']"
c_c000370,"['락송정', '커피명가 단양점', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '달동네마늘순대 2호점', '소노문 단양', '드림레저 패러글라이딩', '단양관광호텔', '단양구경시장']"
c_c005780,"['한국문화연수원', '마곡사', '마곡사서울식당']"
c_c000441,"['킹콩솔숲캠핑장', '몽산포오션캠핑장', '몽산포자동차야영장', '쏠트박스', '라온애견펜션', '서초휴양소', '힐링캠프펜션', '꽃지바다이야기펜션', '몽산포하얀집펜션', '유앤아이펜션']"
c_c002200,"['전주현대옥 남부시장점', '흥부가', '꽃가마', '이르리', '첼로네', '전주역사박물관', '오원집 본점', '사랑나무', '전주천', '한옥혜윰']"
c_c009243,"['칠성옥', '낼름', '미각', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '해동문화예술촌', '담양죽녹원국수', '언노운호텔', '소예르']"
c_c009674,"['고궁 전주본점', '세병공원', '솔호텔', '나인브릿지', '전주월드컵경기장', '전주현대옥 남부시장점', '금암순대집', '흥부가', '오원집 본점', '건지산']"
c_c006457,"['베스트웨스턴플러스 전주호텔', '별빛궁', '한옥혜윰', '전주현대옥 남부시장점', '전주역사박물관', '흥부가', '평화와평화', '첼로네', '남천교', '이르리']"
c_c013900,"['순천드라마촬영장', '순천조례호수공원', '카프리모텔', '라온캠핑장 담양지점', '향토정', '노블레스호텔']"
c_c013384,"['대전예술의전당', '한밭수목원', '이응노미술관', '엑스포시민광장', '대전시립미술관', '카페프레생제르베']"
c_c010882,"['아미미술관', '옛날우렁이식당', '삽교호전망대종합어시장', '로드1950카페', '대호휴타운', '삽교호 놀이동산', '오두막', '왜목마을', '해어름', '우렁이박사']"
c_c011728,"['세병공원', '고궁 전주본점', '솔호텔', '첼로네', '쉼 한옥스파', '흥부가', '전주현대옥 남부시장점', '신돈조선별관', '전주월드컵경기장', '동영커피']"
c_c008107,"['정이품송', '속리산국립공원', '법주사', '말티재', '정이품송공원', '한성식당']"
c_c013607,"['곡교천', '현충사', '현충사 충무공이순신기념관', '은행나무길']"
c_c007775,"['익산미륵사지', '미륵사지석탑', '국립익산박물관 어린이박물관', '금마서동공원', '국립익산박물관']"
c_c002213,"['충주카누캠핑장', '그린가든', '충주호캠핑월드', '충주호', '발리모텔', '충주무학시장']"
c_c001822,"['해리펜션', '베르니아펜션', '여수베네치아호텔&리조트', '북한 반잠수정전시관', '이사부크루즈 국동유람선', '오포대', '라테라스리조트앤스파', '소노캄 여수', '디아크리조트', '유탑마리나호텔&리조트']"
c_c008031,"['세병공원', '고궁 전주본점', '솔호텔', '제니홈', '금암순대집', '신돈조선별관', '전주월드컵경기장', '나인브릿지', '태평집', '전주천자전거길']"
c_c009355,"['호텔 라그라스', '곡교천', '온양관광호텔', '현충사', '현충사 충무공이순신기념관', '온양온천시장', '은행나무길']"
c_c006108,"['외암민속마을', '신창댁']"
c_c009128,"['광한루원', '새집추어탕']"
c_c005646,"['나래궁', '고창고인돌박물관', '고창읍성', '모양성모텔', '고창고인돌유적', '고창모양성제', '본가']"
c_c006870,"['라마다호텔 대전', '원조태평소국밥', '갑천근린공원', '호텔드레', '유성온천공원', '유성호텔', '원조태평소국밥 유성점', '유성스테이호텔', '호텔인터시티', '더휴식아늑 유성2호점']"
c_c002885,"['국립아시아문화전당 문화창조원', '국립아시아문화전당', '국립아시아문화전당 하늘마당']"
c_c007880,"['커피명가 단양점', '락송정', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '단양강잔도', '달동네마늘순대 2호점', '드림레저 패러글라이딩', '만천하스카이워크', '카페인단양']"
c_c009192,"['오동도유람선', '고소대', '여수베네치아호텔&리조트', '고소동천사벽화골목', '소노캄 여수', '스타벅스 여수해양공원점', '여수해상케이블카 자산정류장', '오포대', '스카이플라이', '길언니']"
c_c001708,['브라운도트호텔 서산점']
c_c000158,"['자드락길가든', '카우보이그릴', '국립제천치유의숲', '청풍호반케이블카 물태리역', '청풍호반케이블카 비봉산역', '청풍문화재단지', '청풍황금떡갈비', '청풍호유람선', '청풍랜드', '청풍리조트 레이크호텔']"
c_c004681,"['호텔노크온', '테미공원', '테라스키친', '카페사나고', '공주얼큰이칼국수쭈꾸미', '성심당 본점', '두끼떡볶이 은행점', '타르타르 대전은행점', '별리달리돈까스', '스타벅스 대전중앙로R점']"
c_c006441,"['휴펜션&호스텔', '여수돌문어타코', '투썸플레이스 여수해양공원점', '길언니', '서울해장국', '아이스크림옥', '스타벅스 여수해양공원점', nan, '종화동다방', '고소동천사벽화골목']"
c_c002454,"['아우라비즈니스호텔', '서울장수국수', '서울곱창', '1913송정역시장', '광주양동전통시장', '화정떡갈비']"
c_c014255,"['커피명가 단양점', '락송정', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '달동네마늘순대 2호점', '드림레저 패러글라이딩', '단양관광호텔', '단양구경시장', '카페인단양']"
a_a015810,"['세병공원', '고궁 전주본점', '솔호텔', '제니홈', '베스트웨스턴플러스 전주호텔', '별빛궁', '한옥혜윰', '전주현대옥 남부시장점', '호텔바라한', '전주역사박물관']"
c_c007662,"['흥부가', '세병공원', '전주현대옥 남부시장점', '솔호텔', '고궁 전주본점', '전주한옥마을 다락', '사랑루', '사랑나무', '오원집 본점', '전주천자전거길']"
c_c014382,"['신안비치호텔', '유달산', '목포해상케이블카 북항승강장', '오션스테이호텔', '목포스카이워크']"
c_c000045,"['해들목펜션', '무녀도', '대풍펜션민박', '대장봉', '카페라파르', '무녀2구마을버스', '선유도', '무녀도갈매기', '야미도', '선유도 리조트']"
c_c002684,"['자드락길가든', '아미고', '카우보이그릴', '국립제천치유의숲', '청풍호반케이블카 물태리역', '청풍호반케이블카 비봉산역', '의림지막국수', '청풍황금떡갈비', '청풍문화재단지', '의림지 용추폭포 유리전망대']"
c_c009628,"['첼로네', '흥부가', '전주현대옥 남부시장점', '동영커피', '평화와평화', '꽃가마', '남천교', '오원집 본점', '전주역사박물관', '이르리']"
c_c009038,"['미소식당', '순창전통고추장마을', '베르자르당', '순창발효테마파크']"
c_c006077,"['킹콩솔숲캠핑장', '몽산포자동차야영장', '몽산포오션캠핑장', '라온애견펜션', '쏠트박스', '서초휴양소', '힐링캠프펜션', '몽산포하얀집펜션', '몽산포먹거리수산', '몽산포제빵소']"
c_c002387,"['낭만게스트하우스', '여수수산시장', '여수교동시장', '복춘식당', '여행하기 좋은날 게스트하우스']"
c_c008800,"['곡교천', '현충사', '현충사 충무공이순신기념관', '은행나무길']"
c_c012703,"['부부농장 문의시내점', '라마다호텔 대전', '원조태평소국밥', '옥화자연휴양림 국민여가오토캠핑장', '호텔드레', '헤도닉', '갑천근린공원', '성안길', '국립청주박물관', '상당산성']"
c_c006364,"['공주 무령왕릉과 왕릉원', '공주공산성게스트하우스', '원진노기순청국장', '공산성', '국립공주박물관', '고마나루1999', '공산성부추해물칼국수', '장수고을', '시장정육점식당', '공주고마나루']"
c_c013752,"['파도리해수욕장', '어은돌해수욕장', '킹콩솔숲캠핑장', '꽃지바다이야기펜션', '바다지오펜션', '준펜션', '라온애견펜션', '쏠트박스', '충청남도교육청해양수련원', '서초휴양소']"
c_c001178,"['롯데리조트 부여', '백제문화단지', '부여파크아트빌라스', '바랜']"
c_c008964,"['괴산친환경아로니아농원', '괴산자연드림파크', '괴산자연드림파크 호텔로움', '산막이옛길', nan, '괴산자연드림파크 괴짜루', '문광저수지', '괴산자연드림파크 비어락', '한옥정원숲', '짚은목맛집']"
c_c011404,"['고궁 전주본점', '세병공원', '솔호텔', '나인브릿지', '전주월드컵경기장', '금암순대집', '흥부가', '전주현대옥 남부시장점', '오원집 본점', '건지산']"
c_c012014,"['호텔오노마대전오토그래프컬렉션', '대전예술의전당', '엑스포다리', '대전엑스포아쿠아리움', '스타벅스 대전엑스포스카이점', '대전컨벤션센터', '한밭수목원', '롯데시티호텔 대전', '성심당 DCC점', '빽다방 대전스마트시티점']"
c_c010087,"['세종호수공원', '국립세종수목원']"
c_c009042,"['곡교천', '현충사', '현충사 충무공이순신기념관', '파라다이스스파도고', '파라다이스스파도고 카라반캠핑장', '은행나무길']"
c_c011238,"['공주 무령왕릉과 왕릉원', '공주공산성게스트하우스', '한국문화연수원', '마곡사', '원진노기순청국장', '공산성', '마곡사서울식당', '국립공주박물관', '공산성부추해물칼국수', '고마나루1999']"
c_c005304,"['순천만습지', '순천만487', '순천만자연생태관', '순천만정문식당', '순천만전라도밥상']"
c_c000606,"['목포자연사박물관', '국립해양문화재연구소 목포해양유물전시관', '목포 갓바위']"
c_c001535,"['킹콩솔숲캠핑장', '라온애견펜션', '쏠트박스', '서초휴양소', '힐링캠프펜션', '몽산포하얀집펜션', '몽산포자동차야영장', '몽산포오션캠핑장', '몽산포먹거리수산', '몽산포그린캠핑장']"
c_c013777,"['미각', '칠성옥', '낼름', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '해동문화예술촌', '옥빈관', '소예르', '담양죽녹원국수']"
c_c011450,"['선암사', '초원식당']"
c_c003554,"['자드락길가든', '카우보이그릴', '국립제천치유의숲', '청풍호반케이블카 물태리역', '청풍호반케이블카 비봉산역', '청풍문화재단지', '청풍황금떡갈비', '청풍호유람선', '청풍랜드', '청풍리조트 레이크호텔']"
c_c006834,"['미각', '칠성옥', '낼름', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '옥빈관', '해동문화예술촌', '소예르', '담양죽녹원국수']"
c_c003155,"['괴산친환경아로니아농원', '문광저수지']"
c_c009830,"['아산스파포레', '아산스파비스']"
c_c008820,"['라마다호텔 대전', '원조태평소국밥', '호텔드레', '갑천근린공원', '유성온천공원', '유성호텔', '원조태평소국밥 유성점', '유성스테이호텔', '호텔인터시티', '더휴식아늑 유성2호점']"
c_c011777,"['흥부가', '전주현대옥 남부시장점', '첼로네', '전주역사박물관', '오원집 본점', '이르리', '한옥혜윰', '전주천', '사랑나무', '고유']"
c_c014256,['백양사']
c_c006458,"['카페산', '경남식당', '도담게스트하우스', '소백산묵촌', nan, '대산원조마늘순대', '코리아패러글라이딩', '비로봉', '보리곳간', '돌집식당']"
c_c005621,"['청농원', '학원농장']"
c_c000520,"['세병공원', '고궁 전주본점', '솔호텔', '흥부가', '전주현대옥 남부시장점', '금암순대집', '전주월드컵경기장', '이르리', '첼로네', '오원집 본점']"
c_c014290,"['미각', '낼름', '칠성옥', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '해동문화예술촌', '옥빈관', '소예르', '언노운호텔']"
c_c007769,"['락송정', '커피명가 단양점', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '단양강잔도', '도담삼봉', '달동네마늘순대 2호점', '드림레저 패러글라이딩', '단양관광호텔']"
c_c009073,"['공주 무령왕릉과 왕릉원', '곰골식당', '국립공주박물관', '망중한 커피앤티', '공주고마나루', '공주한옥마을', '공주하숙마을', '공주풀꽃문학관', '아트센터고마']"
c_c011829,"['함평엑스포공원', '서쪽하늘한옥펜션', '대한민국국향대전', '키친205', '화랑식당', '주포지구한옥전원마을', '돌머리해수욕장']"
c_c004834,"['곡교천', '현충사', '인주', '현충사 충무공이순신기념관', '공세리성당', '은행나무길']"
c_c014371,"['KT&G상상마당 부산', '롯데호텔 부산', '개미집 서면점', '삼보게임랜드', '서면역 부산2호선', '춘하추동밀면 서면본점', '삼정타워', '부전시장', '서면젊음의거리', '솔라리아니시테츠호텔 부산점']"
c_c009878,"['오포대', '휴펜션&호스텔', '여수돌문어타코', '바다식탁', '투썸플레이스 여수해양공원점', '길언니', '서울해장국', nan, '스타벅스 여수해양공원점', '아이스크림옥']"
c_c000254,"['흥부가', '세병공원', '솔호텔', '전주현대옥 남부시장점', '고궁 전주본점', '전주한옥마을 다락', '사랑루', '사랑나무', '오원집 본점', '이르리']"
b_b011137,"['옛날우렁이식당', '삽교호전망대종합어시장', '로드1950카페', '삽교호 놀이동산', '해어름', '우렁이박사', '삽교호관광지']"
c_c014263,"['테라스키친', '성심당 본점', '별리달리돈까스', '스타벅스 대전중앙로R점', '타르타르 대전은행점', '두끼떡볶이 은행점', '으능정이스카이로드', nan, '성심당옛맛솜씨', '성심당문화원']"
c_c002900,"['흥부가', '전주현대옥 남부시장점', '첼로네', '전주역사박물관', '오원집 본점', '이르리', '한옥혜윰', '사랑나무', '베스트웨스턴플러스 전주호텔', '고유']"
c_c009374,"['독립기념관 단풍나무길', '뚜쥬루 돌가마점', '태조산', '각원사', '스타벅스 천안IC DT점', '천안타운홀 전망대', '아라리오갤러리 천안', '독립기념관', '더함', '아름다운정원화수목']"
c_c002793,"['괴산친환경아로니아농원', '문광저수지']"
c_c005070,"['국민여가캠핑장', '문경새재도립공원', '채가네들깨국수', '문경활공랜드 패러글라이딩', '황태마을', '문경새재오픈세트장', '하초동']"
c_c006039,"['별빛궁', '베스트웨스턴플러스 전주호텔', '한옥혜윰', '전주현대옥 남부시장점', '전주역사박물관', '남천교', '평화와평화', '첼로네', '흥부가', '이르리']"
c_c009269,"['서울해장국', nan, '아이스크림옥', '종화동다방', nan, '여수낭만항', '좌수영바게트버거', '빽다방 여수진남관점', '아구할미서대대감', '키웨스트리조트']"
c_c009822,"['이성당 본점', '올드브릭', '이성당 신관', '계곡가든꽃게장 군산본부점', '군산근대역사박물관', '장미갤러리', '군산근대미술관', '진포해양테마공원', '이성당 본관', '군산근대화거리']"
c_c011326,"['칠성옥', '낼름', '김순옥댓잎찹쌀도너츠 본점', '미각', '담빛예술창고', '담양관방제림', '해동문화예술촌', '언노운호텔', '담양죽녹원국수', '소예르']"
c_c012837,"['예당호출렁다리', '응봉상회']"
c_c003864,"['아미고', '오아시스', '시흥오이도박물관', '배곧생명공원', '의림지막국수', '의림지 용추폭포 유리전망대', '의림지', '설악하우스', '의림지역사박물관', '오이도']"
c_c012755,"['독립기념관 단풍나무길', '뚜쥬루 돌가마점', '태조산', '각원사', '천안타운홀 전망대', '스타벅스 천안IC DT점', '아라리오갤러리 천안', '독립기념관', '더함', '아름다운정원화수목']"
c_c009513,"['카페산', '온달동굴', '도담게스트하우스', nan, '코리아패러글라이딩', '비로봉', '소백산자연휴양림', '더쎈패러글라이딩', '보리곳간', '장미식당']"
c_c006586,"['신정호관광단지', '그래비티', '우즈베이커리카페', '카페모들']"
c_c007572,"['목포자연사박물관', '국립해양문화재연구소 목포해양유물전시관', '장터 본점', '코롬방제과점', '목포 갓바위', '노적봉', '씨엘비베이커리 명륜동본점', '목포근대역사관 1관']"
c_c009082,"['메이드호텔', '광한루원', '요천수경음악분수', '켄싱턴리조트 지리산남원', '춘원회관', '남원시립김병종미술관', '미안커피', '춘향테마파크', '남원랜드', '오름플라워카페']"
c_c000999,"['락송정', '커피명가 단양점', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '단양강잔도', '도담삼봉', '달동네마늘순대 2호점', '소노문 단양', '드림레저 패러글라이딩']"
c_c014201,
c_c009266,"['곡교천', '현충사', '현충사 충무공이순신기념관', '은행나무길']"
c_c011679,"['정방사', '제천더파인힐펜션', '글루글루', '클럽이에스 제천리조트', '제천 옥순봉 출렁다리']"
c_c009188,"['흥부가', '세병공원', '고궁 전주본점', '솔호텔', '베스트웨스턴플러스 전주호텔', '전주천자전거길', '금암순대집', '오원집 본점', '전주현대옥 남부시장점', '전주역사박물관']"
c_c002944,"['계룡산 천정탐방지원센터', '에어산&구이산', '엔학고레', '동학사']"
c_c003413,"['흥부가', '베스트웨스턴플러스 전주호텔', '오원집 본점', '전주역사박물관', '전주현대옥 남부시장점', '첼로네', '한옥혜윰', '전주천', '사랑나무', '고유']"
c_c009062,"['미각', '칠성옥', '낼름', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '해동문화예술촌', '옥빈관', '소예르', '담양죽녹원국수']"
c_c012884,"['화순국화향연', '미각', '칠성옥', '낼름', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '만연사', '화순군립석봉미술관', '해동문화예술촌', '선암사']"
c_c004941,"['세병공원', '흥부가', '솔호텔', '전주현대옥 남부시장점', '고궁 전주본점', '전주한옥마을 다락', '사랑루', '사랑나무', '오원집 본점', '전주천자전거길']"
c_c001913,"['꽃지바다이야기펜션', '유앤아이펜션', '힐링하우스', '솔마루황토펜션', '방포해수욕장', '백사장', '길목식당', '아일랜드리솜 오아식스선셋스파', '펜션아침바다', '안면도수목원']"
c_c003726,"['흥부가', '베스트웨스턴플러스 전주호텔', '오원집 본점', '전주역사박물관', '전주현대옥 남부시장점', '첼로네', '이르리', '한옥혜윰', '고유', '전주한옥마을 다락']"
c_c005897,['보성녹차밭']
c_c008997,"['브릭빈커피로스터스', '멘야마쯔리 탕정지중해마을점', '지중해마을', '슈어스테이플러스호텔']"
c_c008952,"['라마다호텔 대전', '원조태평소국밥', '호텔드레', '갑천근린공원', '토미야', '디엠프레스호텔', '유성온천공원', '원조태평소국밥 유성점', '유성스테이호텔', '유성호텔']"
c_c003301,"['일제강점기 군산역사관', '올드브릭', '신흥동일본식가옥', '동국사', '말랭이마을', '군산근대역사박물관', '장미갤러리', '진포해양테마공원', '군산근대미술관', '군산근대화거리']"
c_c006278,"['태조산', '뚜쥬루 돌가마점', '각원사', '독립기념관 단풍나무길', '스타벅스 천안IC DT점', '천안타운홀 전망대', '아라리오갤러리 천안', '독립기념관', '더함', '아름다운정원화수목']"
c_c013620,['화인산림욕장']
c_c003230,"['준펜션', '충청남도교육청해양수련원', '충청남도교육청 해양수련원 별관', '데이나이스호텔 대천지점', '보령해저터널 홍보관', '대천항수산시장', '대천해수욕장', '문도노보', '제일해물칼국수', '대천메리머드호텔']"
c_c001884,"['웅천친수공원', '해리펜션', '베르니아펜션', '북한 반잠수정전시관', '이사부크루즈 국동유람선', '환기', '라테라스리조트앤스파', '여수베네치아호텔&리조트', '웅천친수공원야영장', '쿠우쿠우 여수점']"
c_c012039,"['흥부가', '세병공원', '고궁 전주본점', '솔호텔', '전주현대옥 남부시장점', '전주천', '금암순대집', '원스타임오프', '첼로네', '동영커피']"
c_c005879,"['커피명가 단양점', '락송정', '영남식당', '대산원조마늘순대', '단양다누리센터 아쿠아리움', '단양강잔도', '달동네마늘순대 2호점', '드림레저 패러글라이딩', '만천하스카이워크', '단양관광호텔']"
c_c008980,"['나래궁', '하눌구르미', '고창고인돌박물관', '선운사', '선운산생태숲', '고창읍성', '고창고인돌유적', '모양성모텔', '고창모양성제', '선운사꽃무릇축제']"
c_c011515,
c_c013561,"['내장사', '내장산국립공원', '내장산케이블카', '지성회관']"
c_c002727,"['석장리박물관', '롱디커피', '공주 석장리구석기유적']"
c_c008933,"['화이트하우스', '봉수산자연휴양림 봉수산', '의좋은형제공원']"
c_c003879,"['곡교천', '현충사', '신정호관광단지', '현충사 충무공이순신기념관', '외암민속마을', '그래비티', '은행나무길', '우즈베이커리카페', '카페모들', '신창댁']"
c_c014259,"['공주 무령왕릉과 왕릉원', '공주공산성게스트하우스', '원진노기순청국장', '공산성', '국립공주박물관', '공산성부추해물칼국수', '고마나루1999', '장수고을', '시장정육점식당', '공주고마나루']"
c_c007616,"['남당노을전망대', '카페드하리', '해미읍성', '속동전망대', '비츠', '남당항대하축제', '브라운도트호텔 서산점', '해미호떡']"
c_c013609,"['개화예술공원', '보령석탄박물관']"
c_c011629,"['흥부가', '베스트웨스턴플러스 전주호텔', '오원집 본점', '전주현대옥 남부시장점', '전주역사박물관', '첼로네', '이르리', '한옥혜윰', '전주천', '사랑나무']"
c_c004726,['계족산 황톳길']
c_c011713,"['아미미술관', '카페피어라', '신리성지', '합덕성당']"
c_c004157,['제천무인텔']
c_c003862,"['백련사', '가우도']"
c_c003934,"['흥부가', '전주현대옥 남부시장점', '전주천', '원스타임오프', '동영커피', '이르리', '첼로네', '전주역사박물관', '오원집 본점', '한옥혜윰']"
c_c011904,"['소양한옥티롤', '카페라온', '화심순두부 본점', '위봉산성', '두베카페', '오스갤러리', '오성한옥마을', '아원고택']"
c_c010948,"['미각', '낼름', '칠성옥', '김순옥댓잎찹쌀도너츠 본점', '담빛예술창고', '담양관방제림', '옥빈관', '해동문화예술촌', '소예르', '담양죽녹원국수']"
c_c004558,"['에이본호텔 군산', '호텔 아이콘', '올드브릭', '장미갤러리', '군산근대역사박물관', '군산근대미술관', '진포해양테마공원', '탑클라우드호텔 군산점', '군산근대화거리', '빈해원']"
c_c002337,"['흥부가', '세병공원', '고궁 전주본점', '솔호텔', '전주현대옥 남부시장점', '전주천', '금암순대집', '이르리', '원스타임오프', '첼로네']"
c_c001799,"['소노캄 여수', '여수베네치아호텔&리조트', '유탑마리나호텔&리조트', '오동도유람선', '서울해장국', '바다김밥 본점', nan, '이순신수제버거', '아이스크림옥', '종화동다방']"
a_a006154,"['저스트스테이 호텔 공주신관점', '공주공산성게스트하우스', '백제문화제 공주행사장', '원진노기순청국장', '공산성', '미르섬', '공산성부추해물칼국수', '고마나루1999', '금강신관공원', '장수고을']"
c_c001149,"['유양창고', '스플라스리솜 플렉스타워', '카페둔리', '스플라스 리솜', '수덕사', '계열사 스플라스리솜점', '스플라스 워터파크', '스플라스리솜 스테이타워', '윤봉길의사기념관', '신토불이묵집']"
b_b012637,"['꽃지바다이야기펜션', '유앤아이펜션', '힐링하우스', '솔마루황토펜션', '방포해수욕장', '백사장', '길목식당', '아일랜드리솜 오아식스선셋스파', '펜션아침바다', '안면도수목원']"
c_c005583,"['태조산', '뚜쥬루 돌가마점', '독립기념관 단풍나무길', '각원사', '스타벅스 천안IC DT점', '천안타운홀 전망대', '아라리오갤러리 천안', '독립기념관', '더함', '아름다운정원화수목']"
c_c005547,"['중앙탑공원 중원탑평리7층석탑', '충주박물관', '중앙탑사적공원', '중앙탑막국수', '충주고구려비전시관', '메밀마당 충주중앙탑본점', '활옥동굴', '탑뷰카페']"
c_c004818,"['바다와파도소리캠핑장', '모드니펜션', '킹콩솔숲캠핑장', '커피인터뷰 파도리점', '도쎄비다', '서초휴양소', '쏠트박스', '라온애견펜션', '몽산포자동차야영장', '몽산포하얀집펜션']"
c_c012175,"['함평엑스포공원', '서쪽하늘한옥펜션', '키친205', '대한민국국향대전', '화랑식당', '주포지구한옥전원마을', '돌머리해수욕장']"
c_c008970,"['공주 무령왕릉과 왕릉원', '공주공산성게스트하우스', '08001바르셀로나', '낙낙카페', '가마솥국밥보쌈 공주중동점', '원진노기순청국장', '공산성', '국립공주박물관', '고마나루1999', '공산성부추해물칼국수']"
c_c005791,"['청운식당', '밤톨', '최참판댁', '쌍계명차 본점', '정금차밭', '동정호', '쌍계사', '매암차박물관', '화개장터']"
c_c001146,"['신라스테이 여수', '연화정', '소노캄여수 마레첼로', '유탑마리나호텔&리조트', '오동도', '소노캄 여수', '아쿠아플라넷 여수', '여수베네치아호텔&리조트', '오동도유람선', '오동동김밥']"
c_c009753,"['베르니아펜션', '웨스트힐스 프라이빗 풀빌라', '카프아일랜드', '북한 반잠수정전시관', '큰끝등대', '더끌림펜션', '비고리조트', '라테라스리조트앤스파', '향일암', '남해안크루즈관광 미남크루즈']"
c_c002327,"['준펜션', '충청남도교육청해양수련원', '충청남도교육청 해양수련원 별관', '데이나이스호텔 대천지점', '보령해저터널 홍보관', '대천항수산시장', '대천해수욕장', '대천메리머드호텔', '대천해수욕장 캠핑장', '한화리조트 대천파로스']"
c_c003105,"['엑스포다리', '대전예술의전당', '호텔오노마대전오토그래프컬렉션', '대전엑스포아쿠아리움', '한밭수목원', '대전컨벤션센터', '스타벅스 대전엑스포스카이점', '롯데시티호텔 대전', '성심당 DCC점', '엑스포과학공원']"
c_c013208,"['흥부가', '전주현대옥 남부시장점', '전주한옥마을 다락', '사랑루', '사랑나무', '오원집 본점', '이르리', '첼로네', '전주역사박물관', '전주천']"
c_c002621,"['신돈조선별관', '에비뉴호텔', '연화정도서관', '이연국수', '덕진공원 덕진호', '쉼 한옥스파', '전주천자전거길', '숲정이성지', '맥도날드 전주덕진DT점', '섬과섬사이조개구이']"
c_c009000,"['신정호관광단지', '그래비티', '우즈베이커리카페', '카페모들']"
c_c011177,"['흥부가', '전주현대옥 남부시장점', '전주천', '원스타임오프', '동영커피', '첼로네', '전주역사박물관', '오원집 본점', '사랑나무', '한옥혜윰']"
c_c006880,"['신흥동일본식가옥', '말랭이마을']"
